sample_id,gamma_x,gamma_y,gamma_mag,v,r,f,a,S,b_0,beta_S,s_S,W,L_magnitude
91,-1.0,1.5,1.8027756377319946,0.5,0.9,0.1,0.3,20,0.0,0.34225850384034096,5.986390411277153,0.2096457833118329,0.3779443107078131
91,-1.0,1.5,1.8027756377319946,0.5,0.9,0.1,0.3,20,0.0,0.34225850384034096,5.986390411277153,0.2096457833118329,0.3779443107078131
92,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.3,40,0.2,0.31834160144529894,4.262184721720104,1.184840410534145,2.1360014267113314
92,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.3,40,0.2,0.31834160144529894,4.262184721720104,1.184840410534145,2.1360014267113314
93,-1.0,1.5,1.8027756377319946,0.5,0.5,0.7,0.9,5,0.2,0.4770733353965627,4.9858191625204125,12.25979530678472,22.10166030265254
93,-1.0,1.5,1.8027756377319946,0.5,0.5,0.7,0.9,5,0.2,0.4770733353965627,4.9858191625204125,12.25979530678472,22.10166030265254
94,-1.0,1.5,1.8027756377319946,0.1,0.9,0.7,0.3,0,0.0,0.4057240034982723,4.637486760889573,0.3024,0.5451593528501552
94,-1.0,1.5,1.8027756377319946,0.1,0.9,0.7,0.3,0,0.0,0.4057240034982723,4.637486760889573,0.3024,0.5451593528501552
95,-1.0,1.5,1.8027756377319946,0.7,0.1,0.1,0.9,20,0.0,0.6395511595722447,6.9458561930366916,0.12860779719027027,0.2318510035969965
95,-1.0,1.5,1.8027756377319946,0.7,0.1,0.1,0.9,20,0.0,0.6395511595722447,6.9458561930366916,0.12860779719027027,0.2318510035969965
96,-1.0,1.5,1.8027756377319946,0.9,0.3,0.7,0.3,0,0.6,2.2551606055911275,22.09439764496811,2.3693310406894525,4.271372277877139
96,-1.0,1.5,1.8027756377319946,0.9,0.3,0.7,0.3,0,0.6,2.2551606055911275,22.09439764496811,2.3693310406894525,4.271372277877139
97,-1.0,1.5,1.8027756377319946,0.7,0.3,0.3,0.5,10,0.8,2.660696962561828,38.342295593996866,1.4414384180968058,2.5985900634358665
97,-1.0,1.5,1.8027756377319946,0.7,0.3,0.3,0.5,10,0.8,2.660696962561828,38.342295593996866,1.4414384180968058,2.5985900634358665
98,-1.0,1.5,1.8027756377319946,0.9,0.9,0.7,0.5,0,0.4,1.786767084355382,14.103968269896615,40.93746123343319,73.80105778223133
98,-1.0,1.5,1.8027756377319946,0.9,0.9,0.7,0.5,0,0.4,1.786767084355382,14.103968269896615,40.93746123343319,73.80105778223133
99,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.7,10,0.6,2.010600012795211,39.376679073628566,9.674743715796017,17.441392272137772
99,-1.0,1.5,1.8027756377319946,0.7,0.3,0.7,0.7,10,0.6,2.010600012795211,39.376679073628566,9.674743715796017,17.441392272137772
