sample_id,gamma_x,gamma_y,gamma_mag,v,r,f,a,S,b_0,beta_S,s_S,W,L_magnitude
91,-1.2,2.0,2.33238075793812,0.5,0.9,0.1,0.3,20,0.0,0.34225850384034096,5.986390411277153,0.2096457833118329,0.48897379097938365
92,-0.5,0.5,0.7071067811865476,0.7,0.3,0.7,0.3,40,0.2,0.31834160144529894,4.262184721720104,1.184840410534145,0.8378086889125469
92,-1.2,2.0,2.33238075793812,0.7,0.3,0.7,0.3,40,0.2,0.31834160144529894,4.262184721720104,1.184840410534145,2.763498974757342
93,-0.5,0.5,0.7071067811865476,0.5,0.5,0.7,0.9,5,0.2,0.4770733353965627,4.9858191625204125,12.25979530678472,8.668984397386486
93,-1.2,2.0,2.33238075793812,0.5,0.5,0.7,0.9,5,0.2,0.4770733353965627,4.9858191625204125,12.25979530678472,28.59451066980475
94,-0.5,0.5,0.7071067811865476,0.1,0.9,0.7,0.3,0,0.0,0.4057240034982723,4.637486760889573,0.3024,0.21382909063081199
94,-1.2,2.0,2.33238075793812,0.1,0.9,0.7,0.3,0,0.0,0.4057240034982723,4.637486760889573,0.3024,0.7053119412004875
95,-0.5,0.5,0.7071067811865476,0.7,0.1,0.1,0.9,20,0.0,0.6395511595722447,6.9458561930366916,0.12860779719027027,0.09093944550670433
95,-1.2,2.0,2.33238075793812,0.7,0.1,0.1,0.9,20,0.0,0.6395511595722447,6.9458561930366916,0.12860779719027027,0.2999623514873946
96,-0.5,0.5,0.7071067811865476,0.9,0.3,0.7,0.3,0,0.6,2.2551606055911275,22.09439764496811,2.3693310406894525,1.6753700457472918
96,-1.2,2.0,2.33238075793812,0.9,0.3,0.7,0.3,0,0.6,2.2551606055911275,22.09439764496811,2.3693310406894525,5.52618212848958
97,-0.5,0.5,0.7071067811865476,0.7,0.3,0.3,0.5,10,0.8,2.660696962561828,38.342295593996866,1.4414384180968058,1.0192508800990614
97,-1.2,2.0,2.33238075793812,0.7,0.3,0.3,0.5,10,0.8,2.660696962561828,38.342295593996866,1.4414384180968058,3.3619832301217527
98,-0.5,0.5,0.7071067811865476,0.9,0.9,0.7,0.5,0,0.4,1.786767084355382,14.103968269896615,40.93746123343319,28.947156442722015
98,-1.2,2.0,2.33238075793812,0.9,0.9,0.7,0.5,0,0.4,1.786767084355382,14.103968269896615,40.93746123343319,95.48174685969731
99,-0.5,0.5,0.7071067811865476,0.7,0.3,0.7,0.7,10,0.6,2.010600012795211,39.376679073628566,9.674743715796017,6.841076887681301
99,-1.2,2.0,2.33238075793812,0.7,0.3,0.7,0.7,10,0.6,2.010600012795211,39.376679073628566,9.674743715796017,22.565186080705377
